playerId,fullName,menuName,nationality,birthDate,height,weight,handCode,positionCode,number,teamId
8478465,Guillaume Brisebois,Guillaume Brisebois,CAN,1997-07-21,74,175,L,D,55,23
8470708,Guillaume Desbiens,Guillaume Desbiens,CAN,1985-04-20,74,210,R,R,27,21
8471670,Guillaume Latendresse,Guillaume Latendresse,CAN,1987-05-24,74,230,L,L,73,9
8478055,Gustav Forsling,Gustav Forsling,SWE,1996-06-12,73,199,L,D,42,13
8480184,Gustav Lindström,Gustav Lindström,SWE,1998-10-20,74,194,R,D,27,8
8474679,Gustav Nyquist,Gustav Nyquist,SWE,1989-09-01,71,180,L,R,14,52
8477467,Gustav Olofsson,Gustav Olofsson,SWE,1994-12-01,74,199,L,D,23,55
8459628,Hal Gill,Hal Gill,USA,1975-04-06,79,243,L,D,75,4
8476854,Hampus Lindholm,Hampus Lindholm,SWE,1994-01-20,76,217,L,D,27,6
8479522,Hardy Haman Aktell,Hardy Haman Aktell,SWE,1998-07-04,75,198,L,D,4,15
8476849,Harri Pesonen,Harri Pesonen,FIN,1988-08-06,72,195,L,C,15,1
8474667,Harri Sateri,Harri Sateri,FIN,1989-12-29,73,205,L,G,30,53
8484839,Harrison Brunicke,Harrison Brunicke,CAN,2006-05-08,75,201,R,D,45,5
8476158,Harry Zolnierczyk,Harry Zolnierczyk,CAN,1987-09-01,71,180,L,L,26,18
8478173,Hayden Hodgson,Hayden Hodgson,CAN,1996-03-02,74,226,R,R,42,9
8477938,Haydn Fleury,Haydn Fleury,CAN,1996-07-08,76,207,L,D,24,52
8482169,Helge Grans,Helge Grans,SWE,2002-05-10,76,205,R,D,3,4
8482148,Hendrix Lapierre,Hendrix Lapierre,CAN,2002-02-09,72,195,L,C,29,15
8480035,Henri Jokiharju,Henri Jokiharju,FIN,1999-06-17,72,205,R,D,20,6
8479404,Henrik Borgstrom,Henrik Borgstrom,FIN,1997-08-06,75,199,L,C,13,15
8480164,Henrik Haapala,Henrik Haapala,FIN,1994-02-28,69,165,L,L,25,13
8475431,Henrik Karlsson,Henrik Karlsson,SWE,1983-11-27,78,209,L,G,38,16
8468685,Henrik Lundqvist,Henrik Lundqvist,SWE,1982-03-02,73,182,L,G,30,15
8476868,Henrik Samuelsson,Henrik Samuelsson,USA,1994-02-07,75,219,R,C,55,22
8467876,Henrik Sedin,Henrik Sedin,SWE,1980-09-26,74,183,L,C,33,23
8466182,Henrik Tallinder,Henrik Tallinder,SWE,1979-01-10,76,209,L,D,20,7
8468083,Henrik Zetterberg,Henrik Zetterberg,SWE,1980-10-09,72,197,L,C,40,17
8481567,Henry Thrun,Henry Thrun,USA,2001-03-12,74,211,L,D,3,10
8477392,Hudson Fasching,Hudson Fasching,USA,1995-07-28,75,214,R,R,20,29
8481070,Hugh McGing,Hugh McGing,USA,1998-07-11,68,174,L,L,56,19
8481597,Hugo Alnefelt,Hugo Alnefelt,SWE,2001-06-04,75,189,L,G,60,14
8484150,Hunter Brzustewicz,Hunter Brzustewicz,USA,2004-11-29,72,190,R,D,48,20
8481003,Hunter Drew,Hunter Drew,CAN,1998-10-21,74,191,R,D,72,16
8483452,Hunter Haight,Hunter Haight,CAN,2004-04-04,70,173,R,C,37,30
8484125,Hunter McKown,Hunter McKown,USA,2002-08-18,73,192,R,C,41,29
8480112,Hunter Miska,Hunter Miska,USA,1995-07-07,73,175,L,G,32,21
8482411,Hunter Shepard,Hunter Shepard,USA,1995-11-07,71,225,L,G,31,9
8477445,Hunter Shinkaruk,Hunter Shinkaruk,CAN,1994-10-13,70,181,L,C,45,8
8481715,Hunter Skinner,Hunter Skinner,USA,2001-04-29,75,195,R,D,48,19
8474013,Ian Cole,Ian Cole,USA,1989-02-21,73,237,L,D,28,68
8477452,Ian McCoshen,Ian McCoshen,USA,1995-08-05,75,218,L,D,78,30
8480070,Ian Mitchell,Ian Mitchell,CAN,1999-01-18,71,198,R,D,NA,17
8482178,Ian Moore,Ian Moore,USA,2002-01-04,75,205,R,D,74,24
8470273,Ian White,Ian White,CAN,1984-06-04,70,191,R,D,18,17
8484994,Igor Chernyshov,Igor Chernyshov,RUS,2005-11-30,74,195,R,L,92,28
8480943,Igor Ozhiganov,Igor Ozhiganov,RUS,1992-10-13,74,210,R,D,92,10
8478048,Igor Shesterkin,Igor Shesterkin,RUS,1995-12-30,73,199,L,G,31,3
8476336,Iiro Pakarinen,Iiro Pakarinen,FIN,1991-08-25,73,212,R,R,26,22
8476243,Iiro Tarkki,Iiro Tarkki,FIN,1985-07-01,74,190,L,G,31,24
8468524,Ilya Bryzgalov,Ilya Bryzgalov,RUS,1980-06-22,75,213,L,G,80,24
8469454,Ilya Kovalchuk,Ilya Kovalchuk,RUS,1983-04-15,75,222,R,L,17,15
8480950,Ilya Lyubushkin,Ilya Lyubushkin,RUS,1994-04-06,74,206,R,D,46,25
8481624,Ilya Mikheyev,Ilya Mikheyev,RUS,1994-10-10,74,192,L,R,95,16
8478492,Ilya Samsonov,Ilya Samsonov,RUS,1997-02-22,75,208,L,G,35,54
8482470,Ilya Solovyov,Ilya Solovyov,BLR,2000-07-20,75,208,L,D,7,5
8478009,Ilya Sorokin,Ilya Sorokin,RUS,1995-08-04,75,189,L,G,30,2
8483455,Isaac Howard,Isaac Howard,USA,2004-03-30,70,180,L,L,53,22
8480019,Isaac Ratcliffe,Isaac Ratcliffe,CAN,1999-02-15,78,200,L,L,76,19
8482192,Isaak Phillips,Isaak Phillips,CAN,2001-09-28,75,205,L,D,3,52
8480806,Isac Lundeström,Isac Lundeström,SWE,1999-11-06,73,192,L,C,21,29
8483448,Isaiah George,Isaiah George,CAN,2004-02-15,73,203,L,D,36,2
8482765,Isak Rosen,Isak Rosen,SWE,2003-03-15,72,185,L,R,63,7
8477964,Ivan Barbashev,Ivan Barbashev,RUS,1995-12-14,72,203,L,L,49,54
8480276,Ivan Chekhovich,Ivan Chekhovich,RUS,1999-01-04,70,185,L,L,82,28
8484984,Ivan Demidov,Ivan Demidov,RUS,2005-12-10,73,192,L,R,93,8
8478905,Ivan Fedotov,Ivan Fedotov,RUS,1996-11-28,79,209,L,G,28,29
8483930,Ivan Ivan,Ivan Ivan,CZE,2002-08-20,72,190,L,C,82,21
8483491,Ivan Miroshnichenko,Ivan Miroshnichenko,RUS,2004-02-04,73,185,R,L,63,15
8481031,Ivan Prosvetov,Ivan Prosvetov,RUS,1999-03-05,77,195,L,G,50,20
8478500,Ivan Provorov,Ivan Provorov,RUS,1997-01-13,73,224,L,D,9,29
8475234,J-F Berube,J-F Berube,CAN,1991-07-13,73,177,L,G,30,13
8478833,J.C. Beaudin,J.C. Beaudin,CAN,1997-03-25,73,196,R,C,64,9
8482655,J.J. Moser,J.J. Moser,CHE,2000-06-06,74,183,L,D,90,14
8477456,J.T. Compher,J.T. Compher,USA,1995-04-08,72,191,R,L,37,17
8476468,J.T. Miller,J.T. Miller,USA,1993-03-14,72,211,L,C,8,3
8477076,JC Lipon,JC Lipon,CAN,1993-07-10,72,183,R,R,46,52
8482175,JJ Peterka,JJ Peterka,DEU,2002-01-14,72,189,L,R,77,68
8476806,JT Brown,JT Brown,USA,1990-07-02,70,182,R,R,23,30
8471312,JT Wyman,JT Wyman,USA,1986-02-27,74,209,R,R,12,21
8476958,Jaccob Slavin,Jaccob Slavin,USA,1994-05-01,75,207,L,D,74,12
8482072,Jack Ahcan,Jack Ahcan,USA,1997-05-18,68,180,L,D,15,21
8475789,Jack Campbell,Jack Campbell,USA,1992-01-09,75,200,L,G,32,17
8483433,Jack Devine,Jack Devine,USA,2003-10-01,71,173,R,R,38,13
8480835,Jack Drury,Jack Drury,USA,2000-02-03,71,186,L,C,18,21
8478403,Jack Eichel,Jack Eichel,USA,1996-10-28,74,208,R,C,9,54
8482090,Jack Finley,Jack Finley,USA,2002-09-02,78,227,R,C,62,19
8474519,Jack Hillen,Jack Hillen,USA,1986-01-24,70,190,L,D,38,12
8481559,Jack Hughes,Jack Hughes,USA,2001-05-14,71,175,L,C,86,1
8471677,Jack Johnson,Jack Johnson,USA,1987-01-13,74,225,L,D,3,29
8479581,Jack LaFontaine,Jack LaFontaine,CAN,1998-01-06,74,204,L,G,80,12
8480855,Jack McBain,Jack McBain,CAN,2000-01-06,76,219,L,C,22,68
8482097,Jack Quinn,Jack Quinn,CAN,2001-09-19,73,185,R,R,22,7
8480056,Jack Rathbone,Jack Rathbone,USA,1999-05-20,71,188,L,D,3,7
8478268,Jack Rodewald,Jack Rodewald,CAN,1994-02-14,74,189,R,R,53,13
8478458,Jack Roslovic,Jack Roslovic,USA,1997-01-29,73,198,R,C,28,22
8471681,Jack Skille,Jack Skille,USA,1987-05-19,73,216,R,R,9,23
8481030,Jack St. Ivany,Jack St. Ivany,USA,1999-07-22,76,197,R,D,3,5
8480021,Jack Studnicka,Jack Studnicka,CAN,1999-02-18,73,187,R,C,53,13
8482144,Jack Thompson,Jack Thompson,CAN,2002-03-19,73,189,R,D,26,28
8485469,Jack Williams,Jack Williams,USA,2002-03-02,71,185,R,R,29,29
8482809,Jackson Blake,Jackson Blake,USA,2003-08-03,71,185,R,R,53,12
8482654,Jackson Cates,Jackson Cates,USA,1997-09-26,72,201,L,C,71,2
8481605,Jackson LaCombe,Jackson LaCombe,USA,2001-01-09,74,208,L,D,2,24
8480879,Jacob Bernard-Docker,Jacob Bernard-Docker,CAN,2000-06-30,73,196,R,D,25,17
8480196,Jacob Bryson,Jacob Bryson,CAN,1997-11-18,69,177,L,D,78,7
8484170,Jacob Fowler,Jacob Fowler,USA,2004-11-24,73,223,L,G,32,8
8481848,Jacob Gaucher,Jacob Gaucher,CAN,2001-03-09,75,185,R,C,78,4
8475185,Jacob Josefson,Jacob Josefson,SWE,1991-03-02,72,196,L,C,10,7
8478491,Jacob Larsson,Jacob Larsson,SWE,1997-04-29,74,193,L,D,32,9
8479439,Jacob MacDonald,Jacob MacDonald,USA,1993-02-26,72,204,L,D,4,21
8474593,Jacob Markstrom,Jacob Markstrom,SWE,1990-01-31,78,207,L,G,25,1
8482874,Jacob Melanson,Jacob Melanson,CAN,2003-04-22,72,207,R,R,63,55
8479421,Jacob Moverare,Jacob Moverare,SWE,1998-08-31,75,205,L,D,43,26
8480954,Jacob Nilsson,Jacob Nilsson,SWE,1993-10-12,70,180,L,C,67,16
8482150,Jacob Perreault,Jacob Perreault,CAN,2002-04-15,71,185,R,R,44,22
8480216,Jacob Peterson,Jacob Peterson,SWE,1999-07-19,73,180,L,C,24,28
8484901,Jacob Quillan,Jacob Quillan,CAN,2002-02-02,73,204,L,C,26,10
8476885,Jacob Trouba,Jacob Trouba,USA,1994-02-26,75,212,R,D,65,24
8477455,Jacob de la Rose,Jacob de la Rose,SWE,1995-05-20,75,215,L,L,61,19
8475768,Jaden Schwartz,Jaden Schwartz,CAN,1992-06-25,70,185,L,L,17,55
8474596,Jake Allen,Jake Allen,CAN,1990-08-07,74,197,L,G,34,1
8479402,Jake Bean,Jake Bean,CAN,1998-06-09,73,191,L,D,24,20
8476987,Jake Bischoff,Jake Bischoff,USA,1994-07-25,73,195,L,D,45,54
8477865,Jake Chelios,Jake Chelios,USA,1991-03-08,74,185,L,D,84,17
8481161,Jake Christiansen,Jake Christiansen,CAN,1999-09-12,72,199,L,D,2,29
8478498,Jake DeBrusk,Jake DeBrusk,CAN,1996-10-17,73,198,L,L,74,23
8477009,Jake Dotchin,Jake Dotchin,CAN,1994-03-24,75,210,R,D,59,19
8471352,Jake Dowell,Jake Dowell,USA,1985-03-04,72,200,L,C,18,30
8478133,Jake Evans,Jake Evans,CAN,1996-06-02,72,190,R,C,71,8
8474581,Jake Gardiner,Jake Gardiner,USA,1990-07-04,74,203,L,D,51,12
8477404,Jake Guentzel,Jake Guentzel,USA,1994-10-06,71,176,L,C,59,14
8479991,Jake Leschyshyn,Jake Leschyshyn,USA,1999-03-10,71,196,L,C,13,7
8484256,Jake Livingstone,Jake Livingstone,CAN,1999-04-16,76,213,R,D,23,18
8481422,Jake Lucchini,Jake Lucchini,CAN,1995-05-09,72,180,L,C,21,18
8476931,Jake McCabe,Jake McCabe,USA,1993-10-12,73,210,L,D,22,10
8478136,Jake Middleton,Jake Middleton,CAN,1996-01-02,75,219,L,D,5,30
8474162,Jake Muzzin,Jake Muzzin,CAN,1989-02-21,75,227,L,D,8,10
8482089,Jake Neighbours,Jake Neighbours,CAN,2002-03-29,72,201,L,L,63,19
8479979,Jake Oettinger,Jake Oettinger,USA,1998-12-18,78,225,L,G,29,25
8482105,Jake Sanderson,Jake Sanderson,USA,2002-07-08,74,202,L,D,85,9
8477937,Jake Virtanen,Jake Virtanen,CAN,1996-08-17,73,226,R,R,18,23
8478013,Jake Walman,Jake Walman,CAN,1996-02-20,73,218,L,D,96,22
8479345,Jakob Chychrun,Jakob Chychrun,CAN,1998-03-31,74,215,L,D,6,15
8478417,Jakob Forsbacka Karlsson,Jakob Forsbacka Karlsson,SWE,1996-10-31,73,184,R,C,23,6
8481650,Jakob Lilja,Jakob Lilja,SWE,1993-07-23,73,196,L,L,15,29
8481592,Jakob Pelletier,Jakob Pelletier,CAN,2001-03-07,70,172,L,L,11,14
8475164,Jakob Silfverberg,Jakob Silfverberg,SWE,1990-10-13,73,207,R,R,33,24
8482487,Jakub Dobes,Jakub Dobes,CZE,2001-05-27,76,215,L,G,75,8
8480231,Jakub Galvas,Jakub Galvas,CZE,1999-06-15,71,161,L,D,76,16
8480143,Jakub Jerabek,Jakub Jerabek,CZE,1991-05-12,71,199,L,D,28,19
8471693,Jakub Kindl,Jakub Kindl,CZE,1987-02-10,75,199,L,D,46,13
8480880,Jakub Lauko,Jakub Lauko,CZE,2000-03-28,73,193,L,C,94,6
8478562,Jakub Nakladal,Jakub Nakladal,CZE,1987-12-30,74,212,R,D,14,12
8480819,Jakub Skarek,Jakub Skarek,CZE,1999-11-10,76,211,L,G,36,28
8474161,Jakub Voracek,Jakub Voracek,CZE,1989-08-15,74,216,L,R,NA,59
8477944,Jakub Vrana,Jakub Vrana,CZE,1996-02-28,72,197,L,L,19,18
8478415,Jakub Zboril,Jakub Zboril,CZE,1997-02-21,73,199,L,D,33,29
8478970,Jalen Chatfield,Jalen Chatfield,USA,1996-05-15,73,209,R,D,5,12
8459514,Jamal Mayers,Jamal Mayers,CAN,1974-10-24,73,222,R,R,22,16
8480468,James Hamblin,James Hamblin,CAN,1999-04-27,70,185,L,L,52,22
8482744,James Malatesta,James Malatesta,CAN,2003-05-31,69,193,L,L,67,29
8471707,James Neal,James Neal,CAN,1987-09-03,75,212,L,L,81,19
8473503,James Reimer,James Reimer,CAN,1988-03-15,74,200,L,G,47,9
8473536,James Sheppard,James Sheppard,CAN,1988-04-25,73,215,L,C,45,3
8470222,James Wisniewski,James Wisniewski,USA,1984-02-21,71,203,R,D,21,12
8474674,James Wright,James Wright,CAN,1990-03-24,76,210,L,C,26,2
8474037,James van Riemsdyk,James van Riemsdyk,USA,1989-05-04,75,210,L,L,21,17
8473994,Jamie Benn,Jamie Benn,CAN,1989-07-18,75,210,L,L,14,25
8475190,Jamie Devane,Jamie Devane,CAN,1991-02-20,77,232,L,L,45,18
8482142,Jamie Drysdale,Jamie Drysdale,CAN,2002-04-08,71,185,R,D,9,4
8459457,Jamie Langenbrunner,Jamie Langenbrunner,USA,1975-07-24,73,205,R,R,15,19
8473571,Jamie McBain,Jamie McBain,USA,1988-02-25,73,195,R,D,2,14
8473465,Jamie McGinn,Jamie McGinn,CAN,1988-08-05,73,205,L,L,88,13
8476467,Jamie Oleksiak,Jamie Oleksiak,CAN,1992-12-21,79,252,L,D,24,55
8470704,Jamie Tardif,Jamie Tardif,CAN,1985-01-23,72,199,R,R,68,7
8470699,Jan Hejda,Jan Hejda,CZE,1978-06-18,76,230,L,D,8,21
8480890,Jan Jenik,Jan Jenik,CZE,2000-09-15,73,204,L,C,14,9
8473569,Jan Mursak,Jan Mursak,SVN,1988-01-20,71,190,R,L,39,17
8480172,Jan Rutta,Jan Rutta,CZE,1990-07-29,75,204,R,D,84,28
8475825,Jani Hakanpää,Jani Hakanpää,FIN,1992-03-31,79,225,R,D,28,10
8483497,Jani Nyman,Jani Nyman,FIN,2004-07-30,74,212,L,R,38,55
8479511,Janne Kuokkanen,Janne Kuokkanen,FIN,1998-05-25,73,193,L,C,59,1
8471498,Jannik Hansen,Jannik Hansen,DNK,1986-03-15,73,198,R,R,36,28
8478424,Jansen Harkins,Jansen Harkins,USA,1997-05-23,73,197,L,C,24,24
8471766,Jared Boll,Jared Boll,USA,1986-05-13,75,206,R,R,40,24
8477225,Jared Coreau,Jared Coreau,CAN,1991-11-05,77,214,L,G,50,2
8475174,Jared Cowen,Jared Cowen,CAN,1991-01-25,77,238,L,D,29,10
8483728,Jared Davidson,Jared Davidson,CAN,2002-07-07,71,183,L,C,49,8
8477955,Jared McCann,Jared McCann,CAN,1996-05-31,73,191,L,L,19,55
8474716,Jared Spurgeon,Jared Spurgeon,CAN,1989-11-29,69,166,R,D,46,30
8474615,Jared Staal,Jared Staal,CAN,1990-08-21,76,210,R,R,13,12
8479994,Jaret Anderson-Dolan,Jaret Anderson-Dolan,CAN,1999-09-12,71,200,L,C,28,52
8475679,Jarod Palmer,Jarod Palmer,USA,1986-02-10,72,200,R,C,79,30
8462042,Jarome Iginla,Jarome Iginla,CAN,1977-07-01,73,210,R,R,12,26
8448208,Jaromir Jagr,Jaromir Jagr,CZE,1972-02-15,75,230,L,R,68,20
8482877,Jaroslav Chmelar,Jaroslav Chmelar,CZE,2003-07-20,76,226,R,R,49,3
8470860,Jaroslav Halak,Jaroslav Halak,SVK,1985-05-13,71,189,L,G,41,3
8467439,Jaroslav Spacek,Jaroslav Spacek,CZE,1974-02-11,72,210,L,D,8,12
8475797,Jarred Tinordi,Jarred Tinordi,USA,1992-02-20,78,229,L,D,26,20
8468526,Jarret Stoll,Jarret Stoll,CAN,1982-06-24,73,216,R,C,19,30
8475917,Jason Akeson,Jason Akeson,CAN,1990-06-03,70,185,R,R,20,9
8459429,Jason Arnott,Jason Arnott,CAN,1974-10-11,77,220,R,C,44,19
8467844,Jason Blake,Jason Blake,USA,1973-09-02,70,190,L,L,33,24
8466251,Jason Chimera,Jason Chimera,CAN,1979-05-02,75,215,L,L,20,24
8474218,Jason Demers,Jason Demers,CAN,1988-06-09,73,195,R,D,44,22
8477450,Jason Dickinson,Jason Dickinson,CAN,1995-07-04,74,200,L,C,16,16
8474520,Jason Garrison,Jason Garrison,CAN,1984-11-13,73,218,L,D,NA,16
8468881,Jason Jaffray,Jason Jaffray,CAN,1981-06-30,73,195,L,L,41,52
8476309,Jason Kasdorf,Jason Kasdorf,CAN,1992-05-18,76,205,L,G,33,7
8467391,Jason LaBarbera,Jason LaBarbera,CAN,1980-01-18,75,232,L,G,45,4
8484255,Jason Polin,Jason Polin,USA,1999-06-17,72,198,R,R,14,21
8469506,Jason Pominville,Jason Pominville,CAN,1982-11-30,71,180,R,R,29,7
8480027,Jason Robertson,Jason Robertson,USA,1999-07-22,75,204,L,L,21,25
8469455,Jason Spezza,Jason Spezza,CAN,1983-06-13,75,219,R,C,19,10
8468789,Jason Williams,Jason Williams,CAN,1980-08-11,71,192,R,C,19,5
8475722,Jason Zucker,Jason Zucker,USA,1992-01-16,71,198,L,L,17,7
8481061,Jasper Weatherby,Jasper Weatherby,USA,1998-01-22,76,222,L,C,28,18
8483530,Jaxson Stauber,Jaxson Stauber,USA,1999-04-27,75,174,L,G,33,68
8474291,Jay Beagle,Jay Beagle,CAN,1985-10-16,75,210,R,C,83,53
8470151,Jay Bouwmeester,Jay Bouwmeester,CAN,1983-09-27,76,206,L,D,19,19
8469531,Jay Harrison,Jay Harrison,CAN,1982-11-03,76,222,L,D,NA,16
8469508,Jay McClement,Jay McClement,CAN,1983-03-02,73,205,L,C,18,12
8459454,Jay Pandolfo,Jay Pandolfo,USA,1974-12-27,73,190,L,L,29,6
8470816,Jay Rosehill,Jay Rosehill,CAN,1985-07-16,75,215,L,L,37,4
8477963,Jayce Hawryluk,Jayce Hawryluk,CAN,1996-01-01,71,196,R,R,13,1
8477034,Jaycob Megna,Jaycob Megna,USA,1992-12-10,78,214,L,D,88,54
8480304,Jayden Halbgewachs,Jayden Halbgewachs,CAN,1997-03-22,68,160,L,L,89,28
8481593,Jayden Struble,Jayden Struble,USA,2001-09-08,72,207,L,D,47,8
8477126,Jayson Megna,Jayson Megna,USA,1990-02-01,72,190,R,C,20,6
8470661,Jean-Francois Jacques,Jean-Francois Jacques,CAN,1985-04-29,75,231,L,L,22,14
8476419,Jean-Gabriel Pageau,Jean-Gabriel Pageau,CAN,1992-11-11,71,180,R,C,44,2
8482147,Jean-Luc Foudy,Jean-Luc Foudy,CAN,2002-05-13,71,177,R,C,93,21
8468745,Jean-Philippe Cote,Jean-Philippe Cote,CAN,1982-04-22,74,216,L,D,22,14
8477520,Jean-Sebastien Dea,Jean-Sebastien Dea,CAN,1994-02-08,71,174,R,C,48,53
8462044,Jean-Sebastien Giguere,Jean-Sebastien Giguere,CAN,1977-05-16,73,202,L,G,35,21
8470580,Jed Ortmeyer,Jed Ortmeyer,USA,1978-09-03,72,200,R,R,41,30
8470604,Jeff Carter,Jeff Carter,CAN,1985-01-01,75,219,R,C,77,5
8470074,Jeff Deslauriers,Jeff Deslauriers,CAN,1984-05-15,76,203,R,G,38,30
8471712,Jeff Frazee,Jeff Frazee,USA,1987-05-13,72,195,L,G,31,1
8471301,Jeff Glass,Jeff Glass,CAN,1985-11-19,75,206,L,G,30,16
8467831,Jeff Halpern,Jeff Halpern,USA,1976-05-03,72,190,R,C,14,53
8482408,Jeff Malott,Jeff Malott,CAN,1996-08-07,77,215,L,L,39,26
8473507,Jeff Petry,Jeff Petry,USA,1987-12-09,75,208,R,D,2,13
8471240,Jeff Schultz,Jeff Schultz,CAN,1986-02-25,78,225,L,D,55,24
8475784,Jeff Skinner,Jeff Skinner,CAN,1992-05-16,71,200,L,L,53,28
8468510,Jeff Taffe,Jeff Taffe,USA,1981-02-19,75,207,L,L,23,30
8469480,Jeff Woywitka,Jeff Woywitka,CAN,1983-09-01,75,227,L,D,29,19
8473553,Jeff Zatkoff,Jeff Zatkoff,USA,1987-06-09,74,186,L,G,35,29
8479705,Jeffrey Viel,Jeffrey Viel,CAN,1997-01-28,73,214,L,L,28,24
8484976,Jere Innala,Jere Innala,FIN,1998-03-17,69,183,L,L,22,21
8479602,Jeremy Davies,Jeremy Davies,CAN,1996-12-04,71,190,L,D,84,54
8478468,Jeremy Lauzon,Jeremy Lauzon,CAN,1997-04-28,75,225,L,D,5,54
8475214,Jeremy Morin,Jeremy Morin,USA,1991-04-16,73,195,R,L,33,53
8474092,Jeremy Smith,Jeremy Smith,USA,1989-04-13,72,177,L,G,40,2
8480280,Jeremy Swayman,Jeremy Swayman,USA,1998-11-24,75,195,L,G,1,6
8476819,Jeremy Welsh,Jeremy Welsh,CAN,1988-04-30,75,210,L,C,46,19
8474220,Jerome Samson,Jerome Samson,CAN,1987-09-04,72,195,R,R,71,14
8468162,Jerred Smithson,Jerred Smithson,CAN,1979-02-04,75,209,R,C,22,10
8475309,Jerry D'Amigo,Jerry D'Amigo,USA,1991-02-19,71,200,L,R,49,7
8480003,Jesper Boqvist,Jesper Boqvist,SWE,1998-10-30,73,191,L,C,70,13
8479407,Jesper Bratt,Jesper Bratt,SWE,1998-07-30,70,175,L,L,63,1
8475855,Jesper Fast,Jesper Fast,SWE,1991-12-02,73,191,R,R,71,12
8482834,Jesper Froden,Jesper Froden,SWE,1994-09-21,70,179,R,R,38,55
8482661,Jesper Wallstedt,Jesper Wallstedt,SWE,2002-11-14,75,214,L,G,30,30
8480829,Jesperi Kotkaniemi,Jesperi Kotkaniemi,FIN,2000-07-06,75,212,L,C,82,12
8475203,Jesse Blacker,Jesse Blacker,CAN,1991-04-19,73,190,R,D,77,13
8473514,Jesse Joensuu,Jesse Joensuu,FIN,1987-10-05,76,213,L,L,6,22
8479344,Jesse Puljujarvi,Jesse Puljujarvi,FIN,1998-05-07,76,216,R,R,20,13
8474498,Jesse Winchester,Jesse Winchester,CAN,1983-10-04,73,205,R,C,NA,21
8481058,Jesse Ylonen,Jesse Ylonen,FIN,1999-10-03,74,193,R,R,56,18
8482982,Jet Greaves,Jet Greaves,CAN,2001-03-30,72,188,L,G,73,29
8483183,Jett Alexander,Jett Alexander,CAN,1999-11-08,77,214,L,G,NA,10
8484779,Jett Luchanko,Jett Luchanko,CAN,2006-08-21,71,180,R,C,17,4
8473523,Jhonas Enroth,Jhonas Enroth,SWE,1988-06-25,70,175,L,G,31,24
8474024,Jim O'Brien,Jim O'Brien,USA,1989-01-29,75,195,R,C,40,9
8470289,Jim Slater,Jim Slater,USA,1982-12-09,72,195,L,C,19,52
8468213,Jim Vandermeer,Jim Vandermeer,CAN,1980-02-21,73,210,L,D,24,23
8474625,Jimmy Hayes,Jimmy Hayes,USA,1989-11-21,77,215,R,R,11,5
8470657,Jimmy Howard,Jimmy Howard,USA,1984-03-26,73,218,L,G,35,17
8481486,Jimmy Schuldt,Jimmy Schuldt,USA,1995-05-11,73,203,L,D,48,23
8483516,Jimmy Snuggerud,Jimmy Snuggerud,USA,2004-06-01,73,193,R,R,21,19
8476918,Jimmy Vesey,Jimmy Vesey,USA,1993-05-26,74,203,L,L,26,21
8470201,Jiri Hudler,Jiri Hudler,CZE,1984-01-04,70,190,L,R,22,25
8483468,Jiri Kulich,Jiri Kulich,CZE,2004-04-14,73,193,L,C,20,7
8480238,Jiri Patera,Jiri Patera,CZE,1999-02-24,75,212,L,G,30,23
8478137,Jiri Sekac,Jiri Sekac,CZE,1992-06-10,73,185,L,L,36,53
8484314,Jiri Smejkal,Jiri Smejkal,CZE,1996-11-05,76,209,L,L,13,9
8473482,Jiri Tlusty,Jiri Tlusty,CZE,1988-03-16,72,205,L,L,9,1
8479571,Joachim Blichfeld,Joachim Blichfeld,DNK,1998-07-17,74,196,R,R,86,28
8474754,Joacim Eriksson,Joacim Eriksson,SWE,1990-04-09,73,189,R,G,30,23
8474168,Joakim Andersson,Joakim Andersson,SWE,1989-02-05,74,211,L,C,18,17
8483465,Joakim Kemell,Joakim Kemell,FIN,2004-04-27,71,182,R,R,25,18
8470152,Joakim Lindstrom,Joakim Lindstrom,SWE,1983-12-05,72,187,L,C,15,10
8475807,Joakim Nordstrom,Joakim Nordstrom,SWE,1992-02-25,73,194,L,C,20,20
8481638,Joakim Nygard,Joakim Nygard,SWE,1993-01-08,72,179,L,L,10,22
8477046,Joakim Ryan,Joakim Ryan,USA,1993-06-17,71,185,L,D,33,12
8462077,Jochen Hecht,Jochen Hecht,DEU,1977-06-21,73,198,L,C,55,7
8462535,Jody Shelley,Jody Shelley,CAN,1976-02-07,75,230,L,L,45,4
8474577,Joe Colborne,Joe Colborne,CAN,1990-01-30,77,221,L,C,8,21
8466215,Joe Corvo,Joe Corvo,USA,1977-06-20,72,204,R,D,77,9
8471701,Joe Finley,Joe Finley,USA,1987-06-29,80,245,L,D,52,2
8478176,Joe Hicketts,Joe Hicketts,CAN,1996-05-04,68,176,L,D,27,26
8476476,Joe Morrow,Joe Morrow,CAN,1992-12-09,72,196,L,D,70,1
8470794,Joe Pavelski,Joe Pavelski,USA,1984-07-11,73,196,R,C,16,25
8473921,Joe Piskula,Joe Piskula,USA,1984-07-05,75,205,L,D,49,24
8481441,Joe Snively,Joe Snively,USA,1996-01-01,69,176,L,C,21,17
8466138,Joe Thornton,Joe Thornton,CAN,1979-07-02,76,220,L,C,19,13
8471856,Joe Vitale,Joe Vitale,USA,1985-08-20,71,205,R,C,97,17
8476227,Joe Whitney,Joe Whitney,USA,1988-02-06,66,167,L,R,10,53
